S_creation,net_id,topo_rand_basal,I_realised,net_type,dyn_degree_high,dyn_rand_basal,C_creation,t_val,I_creation,topo_rand_consumer,C_realised,topo_bm_low,S_realised,dyn_bm_low,topo_degree_high,C_target,dyn_rand_consumer
52,7,0.3666666666666667,0,down_power,0.01388888888888889,0.013157894736842106,0.09874260355029586,5000,66,0.25,0.07555555555555556,0.43333333333333335,15,0.01388888888888889,0.18333333333333335,0.09856054799123237,0.01388888888888889
52,7,0.19954954954954957,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.09856054799123237,0.21153846153846154
52,7,0.24903474903474904,0,niche,0.1346153846153846,0.07692307692307693,0.09282544378698225,5000,0,0.4256756756756757,0.08619430241051863,0.3648648648648649,37,0.09615384615384616,0.28040540540540543,0.09856054799123237,0.14102564102564102
52,7,0.4318181818181818,2,down_rand,0.0125,0.012195121951219513,0.09874260355029586,5000,96,0.25,0.1322314049586777,0.3484848484848485,11,0.0125,0.2159090909090909,0.09856054799123237,0.0125
52,7,0.3,3,down_link,0.01388888888888889,0.013157894736842106,0.09874260355029586,5000,86,0.31666666666666665,0.09777777777777778,0.43333333333333335,15,0.01388888888888889,0.29166666666666663,0.09856054799123237,0.01388888888888889
52,7,0.18214285714285713,19,down_niche,0.08653846153846154,0.15384615384615385,0.09874260355029586,5000,68,0.5,0.11125,0.475,40,0.07692307692307693,0.475,0.09856054799123237,0.057692307692307696
52,7,0.12606837606837606,0,atn,0.013157894736842106,0.013157894736842106,0.14053254437869822,5000,0,0.5,0.10946745562130178,0.5,26,0.013513513513513514,0.5,0.09856054799123237,0.013157894736842106
52,8,0.45,4,down_power,0.011904761904761906,0.011363636363636366,0.13794378698224852,5000,58,0.3666666666666667,0.17333333333333334,0.43333333333333335,15,0.011904761904761906,0.3666666666666667,0.13782031502732264,0.011904761904761906
52,8,0.19954954954954957,0,metaweb,0.23076923076923078,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.13782031502732264,0.23076923076923078
52,8,0.2798913043478261,0,niche,0.01612903225806452,0.015151515151515152,0.14201183431952663,5000,0,0.39855072463768115,0.1342155009451796,0.5,23,0.01612903225806452,0.3804347826086957,0.13782031502732264,0.016666666666666666
52,8,0.4375,0,down_rand,0.011904761904761906,0.011627906976744186,0.13794378698224852,5000,56,0.15,0.15625,0.275,8,0.011904761904761906,0.15,0.13782031502732264,0.011904761904761906
52,8,0.42307692307692313,3,down_link,0.01282051282051282,0.011627906976744186,0.13794378698224852,5000,59,0.39903846153846156,0.15976331360946747,0.5,13,0.01282051282051282,0.2948717948717949,0.13782031502732264,0.01282051282051282
52,8,0.19538288288288289,1,down_niche,0.23076923076923078,0.15384615384615385,0.13794378698224852,5000,35,0.5,0.16289262235208182,0.5,37,0.21153846153846154,0.5,0.13782031502732264,0.23076923076923078
52,8,0.31666666666666665,0,atn,0.013157894736842106,0.01282051282051282,0.1257396449704142,5000,0,0.4,0.18,0.4,10,0.013157894736842106,0.4,0.13782031502732264,0.013157894736842106
52,9,0.5,0,down_power,0.011627906976744186,0.011363636363636366,0.1327662721893491,5000,58,0.07142857142857142,0.12244897959183673,0.20238095238095238,7,0.011627906976744186,0.07142857142857142,0.13279700552867454,0.011627906976744186
52,9,0.19954954954954957,0,metaweb,0.23076923076923078,0.15384615384615385,0.17492603550295857,5000,18,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.13279700552867454,0.21153846153846154
52,9,0.2222222222222222,0,niche,0.01282051282051282,0.0125,0.1268491124260355,5000,0,0.375,0.09765625,0.175,16,0.01282051282051282,0.2708333333333333,0.13279700552867454,0.0125
52,9,0.5,0,down_rand,0.011627906976744186,0.011363636363636366,0.1327662721893491,5000,61,0.05555555555555555,0.09876543209876543,0.1597222222222222,9,0.011627906976744186,0.05555555555555555,0.13279700552867454,0.011627906976744186
52,9,0.4807692307692308,1,down_link,0.01282051282051282,0.012195121951219513,0.1327662721893491,5000,68,0.29807692307692313,0.14201183431952663,0.4807692307692308,13,0.01282051282051282,0.21794871794871795,0.13279700552867454,0.01282051282051282
52,9,0.19954954954954957,0,down_niche,0.21153846153846154,0.15384615384615385,0.1327662721893491,5000,53,0.5,0.168736303871439,0.5,37,0.23076923076923078,0.5,0.13279700552867454,0.21153846153846154
52,9,0.2576923076923077,0,atn,0.014285714285714287,0.01388888888888889,0.1346153846153846,5000,0,0.5,0.15976331360946747,0.46923076923076923,13,0.014285714285714287,0.42307692307692313,0.13279700552867454,0.01388888888888889
52,10,0.5,0,down_power,0.011904761904761906,0.011627906976744186,0.1338757396449704,5000,46,0.125,0.125,0.275,8,0.011904761904761906,0.125,0.13383317080857662,0.011904761904761906
52,10,0.19954954954954957,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.13383317080857662,0.23076923076923078
52,10,0.26666666666666666,0,niche,0.07692307692307693,0.018518518518518517,0.1327662721893491,5000,0,0.45,0.1688888888888889,0.45555555555555555,30,0.07692307692307693,0.43333333333333335,0.13383317080857662,0.07692307692307693
52,10,0.5,1,down_rand,0.012195121951219513,0.011627906976744186,0.1338757396449704,5000,70,0.1893939393939394,0.1487603305785124,0.3181818181818182,11,0.012195121951219513,0.1893939393939394,0.13383317080857662,0.012195121951219513
52,10,0.5,0,down_link,0.011627906976744186,0.011363636363636366,0.1338757396449704,5000,74,0.0625,0.109375,0.2916666666666667,8,0.011627906976744186,0.0625,0.13383317080857662,0.011627906976744186
52,10,0.19835907335907338,0,down_niche,0.21153846153846154,0.15384615384615385,0.1338757396449704,5000,50,0.5,0.16800584368151936,0.5,37,0.21153846153846154,0.5,0.13383317080857662,0.23076923076923078
52,10,0.34444444444444444,0,atn,0.013513513513513514,0.013157894736842106,0.1246301775147929,5000,0,0.38888888888888884,0.18518518518518517,0.41666666666666663,9,0.013513513513513514,0.38888888888888884,0.13383317080857662,0.013513513513513514
52,11,0.5,0,down_power,0.011904761904761906,0.011627906976744186,0.1268491124260355,5000,64,0.125,0.125,0.275,8,0.011904761904761906,0.125,0.12693931569144773,0.011904761904761906
52,11,0.17741935483870966,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.15873015873015872,0.5,42,0.21153846153846154,0.47619047619047616,0.12693931569144773,0.21153846153846154
52,11,0.19523809523809524,0,niche,0.15384615384615385,0.057692307692307696,0.13535502958579881,5000,0,0.4714285714285714,0.15510204081632653,0.44285714285714284,35,0.17307692307692307,0.40714285714285714,0.12693931569144773,0.1346153846153846
52,11,0.4134615384615385,0,down_rand,0.013157894736842106,0.012195121951219513,0.1268491124260355,5000,76,0.14743589743589744,0.09467455621301775,0.42307692307692313,13,0.013157894736842106,0.08461538461538462,0.12693931569144773,0.013157894736842106
52,11,0.5,0,down_link,0.01282051282051282,0.0125,0.1268491124260355,5000,71,0.25480769230769235,0.15384615384615385,0.5,13,0.01282051282051282,0.2371794871794872,0.12693931569144773,0.012195121951219513
52,11,0.19439728353140917,3,down_niche,0.23076923076923078,0.15384615384615385,0.1268491124260355,5000,61,0.5,0.15789473684210525,0.5,38,0.21153846153846154,0.5,0.12693931569144773,0.23076923076923078
52,11,0.26,0,atn,0.013157894736842106,0.01282051282051282,0.13572485207100593,5000,0,0.45,0.19,0.4166666666666667,10,0.013157894736842106,0.45,0.12693931569144773,0.013157894736842106
52,12,0.5,0,down_power,0.011904761904761906,0.011627906976744186,0.13572485207100593,5000,76,0.16666666666666666,0.109375,0.2,8,0.011904761904761906,0.1,0.1356598416421609,0.011627906976744186
52,12,0.19954954954954957,0,metaweb,0.23076923076923078,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.23076923076923078,0.5,0.1356598416421609,0.21153846153846154
52,12,0.2653061224489796,0,niche,0.41346153846153844,0.1520979020979021,0.1338757396449704,5000,0,0.47959183673469385,0.13702623906705538,0.3979591836734694,49,0.4423076923076923,0.43112244897959184,0.1356598416421609,0.375
52,12,0.5,0,down_rand,0.011904761904761906,0.011627906976744186,0.13572485207100593,5000,61,0.1375,0.15,0.2375,10,0.011904761904761906,0.1375,0.1356598416421609,0.011904761904761906
52,12,0.47727272727272724,0,down_link,0.011904761904761906,0.011904761904761906,0.13572485207100593,5000,68,0.1893939393939394,0.12396694214876033,0.25757575757575757,11,0.012195121951219513,0.17272727272727273,0.1356598416421609,0.011904761904761906
52,12,0.181,3,down_niche,0.21153846153846154,0.15384615384615385,0.13572485207100593,5000,63,0.5,0.159375,0.5,40,0.25,0.45,0.1356598416421609,0.21153846153846154
52,12,0.2777777777777778,0,atn,0.013513513513513514,0.013157894736842106,0.1261094674556213,5000,0,0.5,0.16666666666666666,0.2857142857142857,12,0.013513513513513514,0.4166666666666667,0.1356598416421609,0.013513513513513514
52,13,0.5,0,down_power,0.011904761904761906,0.011627906976744186,0.1309171597633136,5000,60,0.15079365079365079,0.1111111111111111,0.25,9,0.011904761904761906,0.09999999999999999,0.13095702321290942,0.011627906976744186
52,13,0.18170731707317075,0,metaweb,0.23076923076923078,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.1618084473527662,0.5,41,0.23076923076923078,0.5,0.13095702321290942,0.21153846153846154
52,13,0.25,0,niche,0.010638297872340427,0.010204081632653062,0.1338757396449704,5000,0,0.5,0.3125,0.375,4,0.010638297872340427,0.5,0.13095702321290942,0.010638297872340427
52,13,0.5,0,down_rand,0.011904761904761906,0.011363636363636366,0.1309171597633136,5000,56,0.15079365079365079,0.14814814814814814,0.34444444444444444,9,0.011904761904761906,0.15079365079365079,0.13095702321290942,0.011904761904761906
52,13,0.5,0,down_link,0.011904761904761906,0.011627906976744186,0.1309171597633136,5000,76,0.11666666666666667,0.1,0.11666666666666667,10,0.011904761904761906,0.11666666666666667,0.13095702321290942,0.011904761904761906
52,13,0.19439728353140917,3,down_niche,0.21153846153846154,0.15384615384615385,0.1309171597633136,5000,49,0.5,0.1523545706371191,0.5,38,0.23076923076923078,0.47368421052631576,0.13095702321290942,0.21153846153846154
52,13,0.32857142857142857,0,atn,0.0125,0.0125,0.1224112426035503,5000,0,0.5,0.19,0.4166666666666667,10,0.0125,0.45,0.13095702321290942,0.0125
52,14,0.42307692307692313,2,down_power,0.01282051282051282,0.01282051282051282,0.11834319526627218,5000,63,0.21153846153846156,0.10059171597633136,0.3269230769230769,13,0.01282051282051282,0.16666666666666669,0.11816405115241607,0.013157894736842106
52,14,0.19954954954954957,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.11816405115241607,0.21153846153846154
52,14,0.30303030303030304,0,niche,0.15384615384615385,0.08076923076923077,0.1231508875739645,5000,0,0.4696969696969697,0.14325068870523416,0.3787878787878788,33,0.1346153846153846,0.40909090909090906,0.11816405115241607,0.11538461538461539
52,14,0.5,0,down_rand,0.011904761904761906,0.011627906976744186,0.11834319526627218,5000,82,0.1375,0.11,0.1,10,0.011904761904761906,0.1,0.11816405115241607,0.011904761904761906
52,14,0.42857142857142855,3,down_link,0.013157894736842106,0.0125,0.11834319526627218,5000,81,0.3214285714285714,0.1326530612244898,0.42857142857142855,14,0.013157894736842106,0.26785714285714285,0.11816405115241607,0.013157894736842106
52,14,0.19954954954954957,0,down_niche,0.21153846153846154,0.15384615384615385,0.11834319526627218,5000,16,0.5,0.16654492330168005,0.5,37,0.23076923076923078,0.5,0.11816405115241607,0.21153846153846154
52,14,0.2576923076923077,0,atn,0.013157894736842106,0.01282051282051282,0.14164201183431951,5000,0,0.5,0.15976331360946747,0.46703296703296704,13,0.013157894736842106,0.5,0.11816405115241607,0.013157894736842106
52,15,0.4264705882352941,1,down_power,0.011904761904761906,0.011627906976744186,0.1312869822485207,5000,49,0.27941176470588236,0.1314878892733564,0.5,17,0.011904761904761906,0.1911764705882353,0.1314325167365472,0.011904761904761906
52,15,0.19954954954954957,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.23076923076923078,0.5,0.1314325167365472,0.23076923076923078
52,15,0.19047619047619047,0,niche,0.15384615384615385,0.07692307692307693,0.1227810650887574,5000,0,0.47619047619047616,0.1292517006802721,0.42857142857142855,42,0.2692307692307692,0.38095238095238093,0.1314325167365472,0.23076923076923078
52,15,0.5,0,down_rand,0.011904761904761906,0.011627906976744186,0.1312869822485207,5000,62,0.14444444444444446,0.13,0.11666666666666667,10,0.011904761904761906,0.11666666666666667,0.1314325167365472,0.011904761904761906
52,15,0.5,0,down_link,0.011627906976744186,0.011363636363636366,0.1312869822485207,5000,66,0.0625,0.109375,0.17857142857142858,8,0.011627906976744186,0.0625,0.1314325167365472,0.011627906976744186
52,15,0.19954954954954957,0,down_niche,0.21153846153846154,0.15384615384615385,0.1312869822485207,5000,49,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.1314325167365472,0.23076923076923078
52,15,0.19711538461538464,0,atn,0.01282051282051282,0.0125,0.125,5000,0,0.42307692307692313,0.15976331360946747,0.40384615384615385,13,0.01282051282051282,0.5,0.1314325167365472,0.01282051282051282
52,16,0.22727272727272727,3,down_power,0.016666666666666666,0.01612903225806452,0.0639792899408284,5000,72,0.36363636363636365,0.09090909090909091,0.4090909090909091,22,0.016666666666666666,0.3181818181818182,0.059008079685163806,0.016666666666666666
52,16,0.18950320512820512,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,6,0.5,0.16305062458908612,0.5,39,0.21153846153846154,0.44871794871794873,0.059008079685163806,0.23076923076923078
52,16,0.30113636363636365,0,niche,0.38461538461538464,0.28846153846153844,0.05436390532544379,5000,0,0.375,0.05555555555555555,0.3541666666666667,48,0.38461538461538464,0.2847222222222222,0.059008079685163806,0.36538461538461536
52,16,0.5,0,down_rand,0.0125,0.012195121951219513,0.0639792899408284,5000,80,0.125,0.09,0.275,10,0.0125,0.125,0.059008079685163806,0.0125
52,16,0.3181818181818182,0,down_link,0.013157894736842106,0.0125,0.0639792899408284,5000,99,0.32954545454545453,0.12396694214876033,0.34090909090909094,11,0.013157894736842106,0.22727272727272727,0.059008079685163806,0.013157894736842106
52,16,0.1742886178861789,23,down_niche,0.10576923076923078,0.0625,0.0639792899408284,5000,32,0.47560975609756095,0.07317073170731707,0.45121951219512196,41,0.08041958041958043,0.39634146341463417,0.059008079685163806,0.04370629370629371
52,16,0.24545454545454543,0,atn,0.013513513513513514,0.013157894736842106,0.14090236686390534,5000,0,0.4318181818181818,0.17355371900826447,0.32954545454545453,11,0.013513513513513514,0.47727272727272724,0.059008079685163806,0.013513513513513514
52,17,0.40909090909090906,0,down_power,0.01282051282051282,0.0125,0.10392011834319527,5000,76,0.15454545454545454,0.0743801652892562,0.32954545454545453,11,0.01282051282051282,0.11363636363636365,0.10404332812170078,0.01282051282051282
52,17,0.19954954954954957,0,metaweb,0.23076923076923078,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.23076923076923078,0.5,0.10404332812170078,0.21153846153846154
52,17,0.32051282051282054,0,niche,0.0125,0.012195121951219513,0.11353550295857988,5000,0,0.44230769230769235,0.1242603550295858,0.34615384615384615,13,0.0125,0.2692307692307693,0.10404332812170078,0.012195121951219513
52,17,0.4166666666666667,1,down_rand,0.0125,0.012195121951219513,0.10392011834319527,5000,92,0.19444444444444445,0.1111111111111111,0.4166666666666667,12,0.0125,0.15,0.10404332812170078,0.0125
52,17,0.4318181818181818,1,down_link,0.01282051282051282,0.0125,0.10392011834319527,5000,99,0.3712121212121212,0.1322314049586777,0.5,11,0.012195121951219513,0.26136363636363635,0.10404332812170078,0.01282051282051282
52,17,0.19698544698544698,19,down_niche,0.17307692307692307,0.15384615384615385,0.10392011834319527,5000,76,0.5,0.13002191380569758,0.5,37,0.21153846153846154,0.5,0.10404332812170078,0.17307692307692307
52,17,0.3571428571428571,0,atn,0.01282051282051282,0.0125,0.1364644970414201,5000,0,0.30357142857142855,0.20408163265306123,0.4464285714285714,7,0.01282051282051282,0.30357142857142855,0.10404332812170078,0.01282051282051282
52,18,0.5,0,down_power,0.011627906976744186,0.011363636363636366,0.1312869822485207,5000,51,0.0625,0.109375,0.2916666666666667,8,0.011627906976744186,0.0625,0.1311501866580471,0.011627906976744186
52,18,0.19954954954954957,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.1311501866580471,0.21153846153846154
52,18,0.18518518518518517,0,niche,0.06410256410256411,0.038461538461538464,0.1305473372781065,5000,0,0.5,0.16598079561042525,0.45555555555555555,27,0.057692307692307696,0.4722222222222222,0.1311501866580471,0.07692307692307693
52,18,0.5,0,down_rand,0.011627906976744186,0.011363636363636366,0.1312869822485207,5000,64,0.05555555555555555,0.09876543209876543,0.05555555555555555,9,0.011627906976744186,0.05555555555555555,0.1311501866580471,0.011627906976744186
52,18,0.5,0,down_link,0.011904761904761906,0.011627906976744186,0.1312869822485207,5000,74,0.1285714285714286,0.13,0.1285714285714286,10,0.011904761904761906,0.1285714285714286,0.1311501866580471,0.011904761904761906
52,18,0.1989748369058714,5,down_niche,0.21153846153846154,0.15384615384615385,0.1312869822485207,5000,57,0.5,0.15777940102264426,0.5,37,0.23076923076923078,0.5,0.1311501866580471,0.23076923076923078
52,18,0.3611111111111111,0,atn,0.0125,0.012195121951219513,0.1320266272189349,5000,0,0.41666666666666663,0.18518518518518517,0.5,9,0.0125,0.38888888888888884,0.1311501866580471,0.0125
52,19,0.45,0,down_power,0.0125,0.012195121951219513,0.09356508875739646,5000,87,0.25,0.1,0.15000000000000002,10,0.0125,0.225,0.09340632328572102,0.0125
52,19,0.19954954954954957,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.09340632328572102,0.23076923076923078
52,19,0.2222222222222222,0,niche,0.25,0.19230769230769232,0.09689349112426035,5000,0,0.45555555555555555,0.10962962962962963,0.3349206349206349,45,0.3076923076923077,0.41944444444444445,0.09340632328572102,0.28846153846153844
52,19,0.34615384615384615,0,down_rand,0.0125,0.012195121951219513,0.09356508875739646,5000,91,0.19230769230769232,0.07692307692307693,0.34615384615384615,13,0.0125,0.14423076923076925,0.09340632328572102,0.01282051282051282
52,19,0.5,0,down_link,0.011904761904761906,0.011627906976744186,0.09356508875739646,5000,101,0.2,0.11,0.25,10,0.011904761904761906,0.15000000000000002,0.09340632328572102,0.011904761904761906
52,19,0.16613247863247863,13,down_niche,0.037087912087912095,0.03365384615384616,0.09356508875739646,5000,51,0.5,0.1242603550295858,0.5,39,0.06593406593406594,0.4551282051282052,0.09340632328572102,0.052564102564102565
52,19,0.32857142857142857,0,atn,0.01282051282051282,0.0125,0.13239644970414202,5000,0,0.45,0.19,0.4166666666666667,10,0.01282051282051282,0.45,0.09340632328572102,0.01282051282051282
52,20,0.17777777777777776,1,down_power,0.015151515151515152,0.014285714285714287,0.06989644970414201,5000,82,0.3888888888888889,0.05864197530864197,0.2777777777777778,18,0.015151515151515152,0.3148148148148148,0.06977502391011678,0.014705882352941176
52,20,0.19439728353140917,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,14,0.5,0.16620498614958448,0.5,38,0.21153846153846154,0.47368421052631576,0.06977502391011678,0.23076923076923078
52,20,0.32352941176470584,0,niche,0.3173076923076923,0.23076923076923078,0.06656804733727811,5000,0,0.4215686274509804,0.06689734717416378,0.4068627450980392,51,0.375,0.36274509803921573,0.06977502391011678,0.41346153846153844
52,20,0.3888888888888889,0,down_rand,0.01388888888888889,0.013513513513513514,0.06989644970414201,5000,106,0.2777777777777778,0.07716049382716049,0.4074074074074074,18,0.01388888888888889,0.2222222222222222,0.06977502391011678,0.01388888888888889
52,20,0.26785714285714285,3,down_link,0.013513513513513514,0.013157894736842106,0.06989644970414201,5000,108,0.35714285714285715,0.09183673469387756,0.2857142857142857,14,0.013513513513513514,0.3333333333333333,0.06977502391011678,0.013513513513513514
52,20,0.21742424242424244,13,down_niche,0.017241379310344827,0.01785714285714286,0.06989644970414201,5000,27,0.5,0.10743801652892562,0.5,33,0.017241379310344827,0.4015151515151515,0.06977502391011678,0.01785714285714286
52,20,0.14351851851851852,0,atn,0.01282051282051282,0.0125,0.13313609467455623,5000,0,0.5,0.12962962962962962,0.5,18,0.01282051282051282,0.4722222222222222,0.06977502391011678,0.01282051282051282
52,21,0.4166666666666667,0,down_power,0.01282051282051282,0.012195121951219513,0.1364644970414201,5000,53,0.35416666666666663,0.1388888888888889,0.5,12,0.01282051282051282,0.16666666666666666,0.13632917263361286,0.011904761904761906
52,21,0.19954954954954957,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.13632917263361286,0.21153846153846154
52,21,0.275,0,niche,0.15384615384615385,0.07692307692307693,0.1364644970414201,5000,0,0.475,0.134375,0.45,40,0.19230769230769232,0.375,0.13632917263361286,0.17307692307692307
52,21,0.5,0,down_rand,0.011627906976744186,0.011363636363636366,0.1364644970414201,5000,57,0.0625,0.109375,0.17857142857142858,8,0.011627906976744186,0.0625,0.13632917263361286,0.011627906976744186
52,21,0.5,0,down_link,0.011904761904761906,0.011627906976744186,0.1364644970414201,5000,60,0.1375,0.13,0.21666666666666667,10,0.011904761904761906,0.1285714285714286,0.13632917263361286,0.011904761904761906
52,21,0.193859649122807,0,down_niche,0.21153846153846154,0.15384615384615385,0.1364644970414201,5000,45,0.5,0.15789473684210525,0.5,38,0.23076923076923078,0.47368421052631576,0.13632917263361286,0.21153846153846154
52,21,0.1875,0,atn,0.013513513513513514,0.013157894736842106,0.13239644970414202,5000,0,0.4642857142857143,0.15816326530612246,0.5,14,0.013513513513513514,0.5,0.13632917263361286,0.013513513513513514
52,22,0.5,0,down_power,0.011904761904761906,0.011627906976744186,0.1205621301775148,5000,72,0.12222222222222222,0.1111111111111111,0.2777777777777778,9,0.011904761904761906,0.12222222222222222,0.12055172267917985,0.011904761904761906
52,22,0.19954954954954957,0,metaweb,0.23076923076923078,0.15384615384615385,0.17492603550295857,5000,18,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.12055172267917985,0.23076923076923078
52,22,0.24,0,niche,0.015625,0.014705882352941176,0.1283284023668639,5000,0,0.45999999999999996,0.1552,0.42000000000000004,25,0.01612903225806452,0.45,0.12055172267917985,0.016666666666666666
52,22,0.5,0,down_rand,0.011904761904761906,0.011627906976744186,0.1205621301775148,5000,74,0.11666666666666667,0.11,0.21666666666666667,10,0.011904761904761906,0.11666666666666667,0.12055172267917985,0.011904761904761906
52,22,0.32857142857142857,1,down_link,0.01282051282051282,0.01282051282051282,0.1205621301775148,5000,76,0.17857142857142855,0.11734693877551021,0.4464285714285714,14,0.01282051282051282,0.17857142857142855,0.12055172267917985,0.013157894736842106
52,22,0.1989748369058714,2,down_niche,0.23076923076923078,0.15384615384615385,0.1205621301775148,5000,47,0.5,0.1643535427319211,0.5,37,0.21153846153846154,0.5,0.12055172267917985,0.23076923076923078
52,22,0.4,0,atn,0.0125,0.012195121951219513,0.13313609467455623,5000,0,0.375,0.203125,0.5,8,0.0125,0.375,0.12055172267917985,0.0125
52,23,0.5,1,down_power,0.012195121951219513,0.011904761904761906,0.11464497041420119,5000,57,0.15454545454545454,0.11570247933884298,0.14772727272727273,11,0.012195121951219513,0.14772727272727273,0.11457621351584107,0.012195121951219513
52,23,0.19954954954954957,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.11457621351584107,0.21153846153846154
52,23,0.23255813953488372,0,niche,0.25,0.14423076923076922,0.1231508875739645,5000,0,0.4534883720930233,0.1352082206598161,0.313953488372093,43,0.3076923076923077,0.38372093023255816,0.11457621351584107,0.21153846153846154
52,23,0.5,0,down_rand,0.011904761904761906,0.011627906976744186,0.11464497041420119,5000,84,0.1285714285714286,0.11,0.1285714285714286,10,0.011904761904761906,0.11666666666666667,0.11457621351584107,0.011904761904761906
52,23,0.5,0,down_link,0.0125,0.012195121951219513,0.11464497041420119,5000,78,0.19791666666666666,0.125,0.3333333333333333,12,0.0125,0.18055555555555555,0.11457621351584107,0.011904761904761906
52,23,0.18846153846153846,10,down_niche,0.21153846153846154,0.15384615384615385,0.11464497041420119,5000,56,0.5,0.14266929651545035,0.5,39,0.21153846153846154,0.44871794871794873,0.11457621351584107,0.2692307692307692
52,23,0.2777777777777778,0,atn,0.01388888888888889,0.013513513513513514,0.13942307692307693,5000,0,0.45833333333333337,0.1736111111111111,0.2708333333333333,12,0.01388888888888889,0.4166666666666667,0.11457621351584107,0.01388888888888889
52,24,0.3,3,down_power,0.015151515151515152,0.014705882352941176,0.07026627218934911,5000,69,0.31666666666666665,0.06,0.35,20,0.015151515151515152,0.23333333333333334,0.07027742870529827,0.015151515151515152
52,24,0.19954954954954957,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,6,0.5,0.16946676406135866,0.5,37,0.21153846153846154,0.5,0.07027742870529827,0.21153846153846154
52,24,0.2962962962962963,0,niche,0.018518518518518517,0.01785714285714286,0.07544378698224852,5000,0,0.4351851851851852,0.07407407407407407,0.4629629629629629,27,0.018518518518518517,0.2685185185185185,0.07027742870529827,0.01612903225806452
52,24,0.35714285714285715,0,down_rand,0.013513513513513514,0.013157894736842106,0.07026627218934911,5000,87,0.3214285714285714,0.07653061224489796,0.35714285714285715,14,0.013513513513513514,0.21428571428571427,0.07027742870529827,0.013513513513513514
52,24,0.35185185185185186,0,down_link,0.0125,0.011904761904761906,0.07026627218934911,5000,108,0.2777777777777778,0.08641975308641975,0.3055555555555555,9,0.0125,0.24074074074074073,0.07027742870529827,0.0125
52,24,0.16337719298245612,17,down_niche,0.23076923076923078,0.15384615384615385,0.07026627218934911,5000,36,0.47368421052631576,0.0886426592797784,0.47368421052631576,38,0.17307692307692307,0.4473684210526316,0.07027742870529827,0.21153846153846154
52,24,0.43333333333333335,0,atn,0.0125,0.012195121951219513,0.1224112426035503,5000,0,0.275,0.24,0.43333333333333335,5,0.0125,0.275,0.07027742870529827,0.0125
52,25,0.40625,2,down_power,0.014705882352941176,0.014285714285714287,0.07618343195266272,5000,73,0.3333333333333333,0.10546875,0.375,16,0.014705882352941176,0.265625,0.07629802334079366,0.014285714285714287
52,25,0.19954954954954957,0,metaweb,0.21153846153846154,0.15384615384615385,0.17492603550295857,5000,10,0.5,0.16946676406135866,0.5,37,0.23076923076923078,0.5,0.07629802334079366,0.21153846153846154
52,25,0.1351010101010101,0,niche,0.057692307692307696,0.01785714285714286,0.08357988165680473,5000,0,0.40909090909090906,0.0881542699724518,0.3181818181818182,33,0.057692307692307696,0.38636363636363635,0.07629802334079366,0.07692307692307693
52,25,0.40909090909090906,0,down_rand,0.0125,0.011904761904761906,0.07618343195266272,5000,104,0.32954545454545453,0.11570247933884298,0.40909090909090906,11,0.012195121951219513,0.26136363636363635,0.07629802334079366,0.0125
52,25,0.43333333333333335,2,down_link,0.011904761904761906,0.011904761904761906,0.07618343195266272,5000,119,0.25,0.1,0.26666666666666666,10,0.012195121951219513,0.2,0.07629802334079366,0.012195121951219513
52,25,0.18990042674253202,22,down_niche,0.03571428571428571,0.03076923076923077,0.07618343195266272,5000,60,0.5,0.10153396639883126,0.5,37,0.038461538461538464,0.472972972972973,0.07629802334079366,0.030219780219780223
