net_id,type,scenario,step,primary,secondary,total,t_val
1,topo_metaweb,rand_consumer,32,0.7560975609756098,0.024390243902439046,0.7804878048780488,5000
1,topo_metaweb,rand_consumer,33,0.7804878048780488,0.2195121951219512,1.0,5000
1,topo_metaweb,degree_high,1,0.0,0.0,0.0,5000
1,topo_metaweb,degree_high,2,0.024390243902439025,0.0,0.024390243902439025,5000
1,topo_metaweb,degree_high,3,0.04878048780487805,0.0,0.04878048780487805,5000
1,topo_metaweb,degree_high,4,0.07317073170731707,0.0,0.07317073170731707,5000
1,topo_metaweb,degree_high,5,0.0975609756097561,0.0,0.0975609756097561,5000
1,topo_metaweb,degree_high,6,0.12195121951219512,0.0,0.12195121951219512,5000
1,topo_metaweb,degree_high,7,0.14634146341463414,0.0,0.14634146341463414,5000
1,topo_metaweb,degree_high,8,0.17073170731707318,0.0,0.17073170731707318,5000
1,topo_metaweb,degree_high,9,0.1951219512195122,0.0,0.1951219512195122,5000
1,topo_metaweb,degree_high,10,0.21951219512195122,0.0,0.21951219512195122,5000
1,topo_metaweb,degree_high,11,0.24390243902439024,0.04878048780487804,0.2926829268292683,5000
1,topo_metaweb,degree_high,12,0.2682926829268293,0.04878048780487804,0.3170731707317073,5000
1,topo_metaweb,degree_high,13,0.2926829268292683,0.04878048780487809,0.34146341463414637,5000
1,topo_metaweb,degree_high,14,0.3170731707317073,0.04878048780487804,0.36585365853658536,5000
1,topo_metaweb,degree_high,15,0.34146341463414637,0.04878048780487804,0.3902439024390244,5000
1,topo_metaweb,degree_high,16,0.36585365853658536,0.04878048780487804,0.4146341463414634,5000
1,topo_metaweb,degree_high,17,0.3902439024390244,0.04878048780487804,0.43902439024390244,5000
1,topo_metaweb,degree_high,18,0.4146341463414634,0.04878048780487809,0.4634146341463415,5000
1,topo_metaweb,degree_high,19,0.43902439024390244,0.04878048780487804,0.4878048780487805,5000
1,topo_metaweb,degree_high,20,0.4634146341463415,0.04878048780487804,0.5121951219512195,5000
1,topo_metaweb,degree_high,21,0.4878048780487805,0.04878048780487809,0.5365853658536586,5000
1,topo_metaweb,degree_high,22,0.5121951219512195,0.04878048780487809,0.5609756097560976,5000
1,topo_metaweb,degree_high,23,0.5365853658536586,0.04878048780487798,0.5853658536585366,5000
1,topo_metaweb,degree_high,24,0.5609756097560976,0.04878048780487798,0.6097560975609756,5000
1,topo_metaweb,degree_high,25,0.5853658536585366,0.04878048780487809,0.6341463414634146,5000
1,topo_metaweb,degree_high,26,0.6097560975609756,0.04878048780487809,0.6585365853658537,5000
1,topo_metaweb,degree_high,27,0.6341463414634146,0.04878048780487809,0.6829268292682927,5000
1,topo_metaweb,degree_high,28,0.6585365853658537,0.04878048780487798,0.7073170731707317,5000
1,topo_metaweb,degree_high,29,0.6829268292682927,0.04878048780487798,0.7317073170731707,5000
1,topo_metaweb,degree_high,30,0.7073170731707317,0.04878048780487809,0.7560975609756098,5000
1,topo_metaweb,degree_high,31,0.7317073170731707,0.04878048780487809,0.7804878048780488,5000
1,topo_metaweb,degree_high,32,0.7560975609756098,0.24390243902439024,1.0,5000
1,topo_metaweb,bm_low,1,0.0,0.0,0.0,5000
1,topo_metaweb,bm_low,2,0.024390243902439025,0.0,0.024390243902439025,5000
1,topo_metaweb,bm_low,3,0.04878048780487805,0.0,0.04878048780487805,5000
1,topo_metaweb,bm_low,4,0.07317073170731707,0.0,0.07317073170731707,5000
1,topo_metaweb,bm_low,5,0.0975609756097561,0.0,0.0975609756097561,5000
1,topo_metaweb,bm_low,6,0.12195121951219512,0.0,0.12195121951219512,5000
1,topo_metaweb,bm_low,7,0.14634146341463414,0.0,0.14634146341463414,5000
1,topo_metaweb,bm_low,8,0.17073170731707318,0.0,0.17073170731707318,5000
1,topo_metaweb,bm_low,9,0.1951219512195122,0.0,0.1951219512195122,5000
1,topo_metaweb,bm_low,10,0.21951219512195122,0.0,0.21951219512195122,5000
1,topo_metaweb,bm_low,11,0.24390243902439024,0.0,0.24390243902439024,5000
1,topo_metaweb,bm_low,12,0.2682926829268293,0.0,0.2682926829268293,5000
1,topo_metaweb,bm_low,13,0.2926829268292683,0.0,0.2926829268292683,5000
1,topo_metaweb,bm_low,14,0.3170731707317073,0.0,0.3170731707317073,5000
1,topo_metaweb,bm_low,15,0.34146341463414637,0.0,0.34146341463414637,5000
1,topo_metaweb,bm_low,16,0.36585365853658536,0.0,0.36585365853658536,5000
1,topo_metaweb,bm_low,17,0.3902439024390244,0.0,0.3902439024390244,5000
1,topo_metaweb,bm_low,18,0.4146341463414634,0.0,0.4146341463414634,5000
1,topo_metaweb,bm_low,19,0.43902439024390244,0.0,0.43902439024390244,5000
1,topo_metaweb,bm_low,20,0.4634146341463415,0.0,0.4634146341463415,5000
1,topo_metaweb,bm_low,21,0.4878048780487805,0.0,0.4878048780487805,5000
1,topo_metaweb,bm_low,22,0.5121951219512195,0.0,0.5121951219512195,5000
1,topo_metaweb,bm_low,23,0.5365853658536586,0.0,0.5365853658536586,5000
1,topo_metaweb,bm_low,24,0.5609756097560976,0.0,0.5609756097560976,5000
1,topo_metaweb,bm_low,25,0.5853658536585366,0.0,0.5853658536585366,5000
1,topo_metaweb,bm_low,26,0.6097560975609756,0.0,0.6097560975609756,5000
1,topo_metaweb,bm_low,27,0.6341463414634146,0.36585365853658536,1.0,5000
1,topo_niche,rand_basal,1,0.0,0.0,0.0,5000
1,topo_niche,rand_basal,2,0.023255813953488372,0.0,0.023255813953488372,5000
1,topo_niche,rand_basal,3,0.046511627906976744,0.023255813953488372,0.06976744186046512,5000
1,topo_niche,rand_basal,4,0.06976744186046512,0.023255813953488372,0.09302325581395349,5000
1,topo_niche,rand_basal,5,0.09302325581395349,0.023255813953488372,0.11627906976744186,5000
1,topo_niche,rand_basal,6,0.11627906976744186,0.04651162790697676,0.16279069767441862,5000
1,topo_niche,rand_basal,7,0.13953488372093023,0.186046511627907,0.32558139534883723,5000
1,topo_niche,rand_basal,8,0.16279069767441862,0.18604651162790697,0.3488372093023256,5000
1,topo_niche,rand_basal,9,0.18604651162790697,0.37209302325581395,0.5581395348837209,5000
1,topo_niche,rand_basal,10,0.20930232558139536,0.41860465116279066,0.627906976744186,5000
1,topo_niche,rand_basal,11,0.23255813953488372,0.4186046511627908,0.6511627906976745,5000
1,topo_niche,rand_basal,12,0.2558139534883721,0.41860465116279066,0.6744186046511628,5000
1,topo_niche,rand_basal,13,0.27906976744186046,0.4186046511627907,0.6976744186046512,5000
1,topo_niche,rand_basal,14,0.3023255813953488,0.41860465116279066,0.7209302325581395,5000
1,topo_niche,rand_consumer,1,0.0,0.0,0.0,5000
1,topo_niche,rand_consumer,2,0.023255813953488372,0.023255813953488372,0.046511627906976744,5000
1,topo_niche,rand_consumer,3,0.046511627906976744,0.06976744186046512,0.11627906976744186,5000
1,topo_niche,rand_consumer,4,0.06976744186046512,0.06976744186046512,0.13953488372093023,5000
1,topo_niche,rand_consumer,5,0.09302325581395349,0.06976744186046513,0.16279069767441862,5000
1,topo_niche,rand_consumer,6,0.11627906976744186,0.06976744186046512,0.18604651162790697,5000
1,topo_niche,rand_consumer,7,0.13953488372093023,0.06976744186046513,0.20930232558139536,5000
1,topo_niche,rand_consumer,8,0.16279069767441862,0.0697674418604651,0.23255813953488372,5000
1,topo_niche,rand_consumer,9,0.18604651162790697,0.06976744186046513,0.2558139534883721,5000
1,topo_niche,rand_consumer,10,0.20930232558139536,0.0697674418604651,0.27906976744186046,5000
1,topo_niche,rand_consumer,11,0.23255813953488372,0.11627906976744187,0.3488372093023256,5000
1,topo_niche,rand_consumer,12,0.2558139534883721,0.11627906976744184,0.37209302325581395,5000
1,topo_niche,rand_consumer,13,0.27906976744186046,0.13953488372093026,0.4186046511627907,5000
1,topo_niche,rand_consumer,14,0.3023255813953488,0.13953488372093026,0.4418604651162791,5000
1,topo_niche,rand_consumer,15,0.32558139534883723,0.1395348837209302,0.46511627906976744,5000
1,topo_niche,rand_consumer,16,0.3488372093023256,0.1395348837209302,0.4883720930232558,5000
1,topo_niche,rand_consumer,17,0.37209302325581395,0.13953488372093026,0.5116279069767442,5000
1,topo_niche,rand_consumer,18,0.3953488372093023,0.1395348837209302,0.5348837209302325,5000
1,topo_niche,rand_consumer,19,0.4186046511627907,0.1395348837209302,0.5581395348837209,5000
1,topo_niche,rand_consumer,20,0.4418604651162791,0.16279069767441856,0.6046511627906976,5000
1,topo_niche,rand_consumer,21,0.46511627906976744,0.16279069767441862,0.627906976744186,5000
1,topo_niche,rand_consumer,22,0.4883720930232558,0.18604651162790697,0.6744186046511628,5000
1,topo_niche,rand_consumer,23,0.5116279069767442,0.20930232558139528,0.7209302325581395,5000
1,topo_niche,rand_consumer,24,0.5348837209302325,0.2325581395348838,0.7674418604651163,5000
1,topo_niche,rand_consumer,25,0.5581395348837209,0.2558139534883721,0.813953488372093,5000
1,topo_niche,rand_consumer,26,0.5813953488372093,0.2558139534883721,0.8372093023255814,5000
1,topo_niche,rand_consumer,27,0.6046511627906976,0.2790697674418605,0.8837209302325582,5000
1,topo_niche,rand_consumer,28,0.627906976744186,0.37209302325581395,1.0,5000
1,topo_niche,degree_high,1,0.0,0.0,0.0,5000
1,topo_niche,degree_high,2,0.023255813953488372,0.0,0.023255813953488372,5000
1,topo_niche,degree_high,3,0.046511627906976744,0.0,0.046511627906976744,5000
1,topo_niche,degree_high,4,0.06976744186046512,0.023255813953488372,0.09302325581395349,5000
1,topo_niche,degree_high,5,0.09302325581395349,0.023255813953488372,0.11627906976744186,5000
1,topo_niche,degree_high,6,0.11627906976744186,0.06976744186046512,0.18604651162790697,5000
1,topo_niche,degree_high,7,0.13953488372093023,0.06976744186046513,0.20930232558139536,5000
1,topo_niche,degree_high,8,0.16279069767441862,0.0697674418604651,0.23255813953488372,5000
1,topo_niche,degree_high,9,0.18604651162790697,0.06976744186046513,0.2558139534883721,5000
1,topo_niche,degree_high,10,0.20930232558139536,0.0697674418604651,0.27906976744186046,5000
1,topo_niche,degree_high,11,0.23255813953488372,0.0697674418604651,0.3023255813953488,5000
1,topo_niche,degree_high,12,0.2558139534883721,0.09302325581395349,0.3488372093023256,5000
1,topo_niche,degree_high,13,0.27906976744186046,0.09302325581395349,0.37209302325581395,5000
1,topo_niche,degree_high,14,0.3023255813953488,0.09302325581395349,0.3953488372093023,5000
1,topo_niche,degree_high,15,0.32558139534883723,0.11627906976744184,0.4418604651162791,5000
1,topo_niche,degree_high,16,0.3488372093023256,0.11627906976744184,0.46511627906976744,5000
1,topo_niche,degree_high,17,0.37209302325581395,0.13953488372093026,0.5116279069767442,5000
1,topo_niche,degree_high,18,0.3953488372093023,0.1395348837209302,0.5348837209302325,5000
1,topo_niche,degree_high,19,0.4186046511627907,0.16279069767441862,0.5813953488372093,5000
1,topo_niche,degree_high,20,0.4418604651162791,0.2093023255813954,0.6511627906976745,5000
1,topo_niche,degree_high,21,0.46511627906976744,0.20930232558139533,0.6744186046511628,5000
1,topo_niche,degree_high,22,0.4883720930232558,0.2558139534883721,0.7441860465116279,5000
1,topo_niche,degree_high,23,0.5116279069767442,0.2790697674418604,0.7906976744186046,5000
1,topo_niche,degree_high,24,0.5348837209302325,0.30232558139534893,0.8372093023255814,5000
1,topo_niche,degree_high,25,0.5581395348837209,0.3023255813953488,0.8604651162790697,5000
1,topo_niche,degree_high,26,0.5813953488372093,0.3255813953488371,0.9069767441860465,5000
1,topo_niche,degree_high,27,0.6046511627906976,0.34883720930232565,0.9534883720930233,5000
1,topo_niche,degree_high,28,0.627906976744186,0.37209302325581395,1.0,5000
1,topo_niche,bm_low,1,0.0,0.0,0.0,5000
1,topo_niche,bm_low,2,0.023255813953488372,0.0,0.023255813953488372,5000
1,topo_niche,bm_low,3,0.046511627906976744,0.0,0.046511627906976744,5000
1,topo_niche,bm_low,4,0.06976744186046512,0.0,0.06976744186046512,5000
1,topo_niche,bm_low,5,0.09302325581395349,0.0,0.09302325581395349,5000
1,topo_niche,bm_low,6,0.11627906976744186,0.0,0.11627906976744186,5000
1,topo_niche,bm_low,7,0.13953488372093023,0.023255813953488386,0.16279069767441862,5000
1,topo_niche,bm_low,8,0.16279069767441862,0.023255813953488358,0.18604651162790697,5000
1,topo_niche,bm_low,9,0.18604651162790697,0.023255813953488386,0.20930232558139536,5000
1,topo_niche,bm_low,10,0.20930232558139536,0.023255813953488358,0.23255813953488372,5000
1,topo_niche,bm_low,11,0.23255813953488372,0.023255813953488386,0.2558139534883721,5000
1,topo_niche,bm_low,12,0.2558139534883721,0.023255813953488358,0.27906976744186046,5000
1,topo_niche,bm_low,13,0.27906976744186046,0.023255813953488358,0.3023255813953488,5000
1,topo_niche,bm_low,14,0.3023255813953488,0.023255813953488413,0.32558139534883723,5000
1,topo_niche,bm_low,15,0.32558139534883723,0.023255813953488358,0.3488372093023256,5000
1,topo_niche,bm_low,16,0.3488372093023256,0.046511627906976716,0.3953488372093023,5000
1,topo_niche,bm_low,17,0.37209302325581395,0.09302325581395349,0.46511627906976744,5000
1,topo_niche,bm_low,18,0.3953488372093023,0.09302325581395349,0.4883720930232558,5000
1,topo_niche,bm_low,19,0.4186046511627907,0.09302325581395349,0.5116279069767442,5000
1,topo_niche,bm_low,20,0.4418604651162791,0.11627906976744184,0.5581395348837209,5000
1,topo_niche,bm_low,21,0.46511627906976744,0.1162790697674419,0.5813953488372093,5000
1,topo_niche,bm_low,22,0.4883720930232558,0.11627906976744184,0.6046511627906976,5000
1,topo_niche,bm_low,23,0.5116279069767442,0.13953488372093026,0.6511627906976745,5000
1,topo_niche,bm_low,24,0.5348837209302325,0.13953488372093026,0.6744186046511628,5000
1,topo_niche,bm_low,25,0.5581395348837209,0.13953488372093026,0.6976744186046512,5000
1,topo_niche,bm_low,26,0.5813953488372093,0.16279069767441856,0.7441860465116279,5000
1,topo_niche,bm_low,27,0.6046511627906976,0.2325581395348838,0.8372093023255814,5000
1,topo_niche,bm_low,28,0.627906976744186,0.2325581395348837,0.8604651162790697,5000
1,topo_niche,bm_low,29,0.6511627906976745,0.2325581395348837,0.8837209302325582,5000
1,topo_niche,bm_low,30,0.6744186046511628,0.2325581395348837,0.9069767441860465,5000
1,topo_niche,bm_low,31,0.6976744186046512,0.2558139534883721,0.9534883720930233,5000
1,topo_niche,bm_low,32,0.7209302325581395,0.2558139534883721,0.9767441860465116,5000
1,topo_niche,bm_low,33,0.7441860465116279,0.2558139534883721,1.0,5000
1,topo_down_rand,rand_basal,1,0.0,0.0,0.0,5000
1,topo_down_rand,rand_basal,2,0.0625,0.0,0.0625,5000
1,topo_down_rand,rand_basal,3,0.125,0.0,0.125,5000
1,topo_down_rand,rand_basal,4,0.1875,0.0,0.1875,5000
1,topo_down_rand,rand_basal,5,0.25,0.0,0.25,5000
1,topo_down_rand,rand_basal,6,0.3125,0.0,0.3125,5000
1,topo_down_rand,rand_basal,7,0.375,0.125,0.5,5000
1,topo_down_rand,rand_basal,8,0.4375,0.375,0.8125,5000
1,topo_down_rand,rand_basal,9,0.5,0.4375,0.9375,5000
1,topo_down_rand,rand_consumer,1,0.0,0.0,0.0,5000
1,topo_down_rand,rand_consumer,2,0.0625,0.0,0.0625,5000
1,topo_down_rand,rand_consumer,3,0.125,0.0,0.125,5000
1,topo_down_rand,rand_consumer,4,0.1875,0.0,0.1875,5000
1,topo_down_rand,rand_consumer,5,0.25,0.0625,0.3125,5000
1,topo_down_rand,rand_consumer,6,0.3125,0.0625,0.375,5000
1,topo_down_rand,rand_consumer,7,0.375,0.1875,0.5625,5000
1,topo_down_rand,rand_consumer,8,0.4375,0.5625,1.0,5000
1,topo_down_rand,degree_high,1,0.0,0.0,0.0,5000
1,topo_down_rand,degree_high,2,0.0625,0.0,0.0625,5000
1,topo_down_rand,degree_high,3,0.125,0.0625,0.1875,5000
1,topo_down_rand,degree_high,4,0.1875,0.25,0.4375,5000
1,topo_down_rand,degree_high,5,0.25,0.5,0.75,5000
1,topo_down_rand,degree_high,6,0.3125,0.625,0.9375,5000
1,topo_down_rand,degree_high,7,0.375,0.625,1.0,5000
1,topo_down_rand,bm_low,1,0.0,0.0,0.0,5000
1,topo_down_rand,bm_low,2,0.0625,0.0,0.0625,5000
1,topo_down_rand,bm_low,3,0.125,0.0,0.125,5000
1,topo_down_rand,bm_low,4,0.1875,0.0,0.1875,5000
1,topo_down_rand,bm_low,5,0.25,0.0,0.25,5000
1,topo_down_rand,bm_low,6,0.3125,0.0,0.3125,5000
1,topo_down_rand,bm_low,7,0.375,0.0,0.375,5000
1,topo_down_rand,bm_low,8,0.4375,0.0,0.4375,5000
1,topo_down_rand,bm_low,9,0.5,0.0,0.5,5000
1,topo_down_rand,bm_low,10,0.5625,0.125,0.6875,5000
1,topo_down_rand,bm_low,11,0.625,0.125,0.75,5000
1,topo_down_rand,bm_low,12,0.6875,0.125,0.8125,5000
1,topo_down_rand,bm_low,13,0.75,0.1875,0.9375,5000
1,topo_down_rand,bm_low,14,0.8125,0.1875,1.0,5000
1,topo_down_link,rand_basal,1,0.0,0.0,0.0,5000
1,topo_down_link,rand_basal,2,0.07692307692307693,0.0,0.07692307692307693,5000
1,topo_down_link,rand_basal,3,0.15384615384615385,0.0,0.15384615384615385,5000
1,topo_down_link,rand_basal,4,0.23076923076923078,0.0,0.23076923076923078,5000
1,topo_down_link,rand_basal,5,0.3076923076923077,0.0,0.3076923076923077,5000
1,topo_down_link,rand_basal,6,0.38461538461538464,0.0,0.38461538461538464,5000
1,topo_down_link,rand_basal,7,0.46153846153846156,0.0,0.46153846153846156,5000
1,topo_down_link,rand_basal,8,0.5384615384615384,0.07692307692307698,0.6153846153846154,5000
1,topo_down_link,rand_basal,9,0.6153846153846154,0.3846153846153846,1.0,5000
1,topo_down_link,rand_consumer,1,0.0,0.0,0.0,5000
1,topo_down_link,rand_consumer,2,0.07692307692307693,0.0,0.07692307692307693,5000
1,topo_down_link,rand_consumer,3,0.15384615384615385,0.0,0.15384615384615385,5000
1,topo_down_link,rand_consumer,4,0.23076923076923078,0.0,0.23076923076923078,5000
1,topo_down_link,rand_consumer,5,0.3076923076923077,0.07692307692307693,0.38461538461538464,5000
1,topo_down_link,rand_consumer,6,0.38461538461538464,0.6153846153846154,1.0,5000
1,topo_down_link,degree_high,1,0.0,0.0,0.0,5000
1,topo_down_link,degree_high,2,0.07692307692307693,0.0,0.07692307692307693,5000
1,topo_down_link,degree_high,3,0.15384615384615385,0.15384615384615385,0.3076923076923077,5000
1,topo_down_link,degree_high,4,0.23076923076923078,0.30769230769230765,0.5384615384615384,5000
1,topo_down_link,degree_high,5,0.3076923076923077,0.6923076923076923,1.0,5000
1,topo_down_link,bm_low,1,0.0,0.0,0.0,5000
1,topo_down_link,bm_low,2,0.07692307692307693,0.0,0.07692307692307693,5000
1,topo_down_link,bm_low,3,0.15384615384615385,0.0,0.15384615384615385,5000
1,topo_down_link,bm_low,4,0.23076923076923078,0.0,0.23076923076923078,5000
1,topo_down_link,bm_low,5,0.3076923076923077,0.0,0.3076923076923077,5000
1,topo_down_link,bm_low,6,0.38461538461538464,0.0,0.38461538461538464,5000
1,topo_down_link,bm_low,7,0.46153846153846156,0.0,0.46153846153846156,5000
1,topo_down_link,bm_low,8,0.5384615384615384,0.15384615384615385,0.6923076923076923,5000
1,topo_down_link,bm_low,9,0.6153846153846154,0.15384615384615385,0.7692307692307693,5000
1,topo_down_link,bm_low,10,0.6923076923076923,0.15384615384615385,0.8461538461538461,5000
1,topo_down_link,bm_low,11,0.7692307692307693,0.23076923076923073,1.0,5000
1,topo_down_niche,rand_basal,1,0.0,0.0,0.0,5000
1,topo_down_niche,rand_basal,2,0.022222222222222223,0.0,0.022222222222222223,5000
1,topo_down_niche,rand_basal,3,0.044444444444444446,0.0,0.044444444444444446,5000
1,topo_down_niche,rand_basal,4,0.06666666666666667,0.0,0.06666666666666667,5000
1,topo_down_niche,rand_basal,5,0.08888888888888889,0.0,0.08888888888888889,5000
1,topo_down_niche,rand_basal,6,0.1111111111111111,0.0,0.1111111111111111,5000
1,topo_down_niche,rand_basal,7,0.13333333333333333,0.0,0.13333333333333333,5000
1,topo_down_niche,rand_basal,8,0.15555555555555556,0.06666666666666665,0.2222222222222222,5000
1,topo_down_niche,rand_basal,9,0.17777777777777778,0.7999999999999999,0.9777777777777777,5000
1,topo_down_niche,rand_consumer,1,0.0,0.0,0.0,5000
1,topo_down_niche,rand_consumer,2,0.022222222222222223,0.0,0.022222222222222223,5000
1,topo_down_niche,rand_consumer,3,0.044444444444444446,0.0,0.044444444444444446,5000
1,topo_down_niche,rand_consumer,4,0.06666666666666667,0.0,0.06666666666666667,5000
1,topo_down_niche,rand_consumer,5,0.08888888888888889,0.0,0.08888888888888889,5000
1,topo_down_niche,rand_consumer,6,0.1111111111111111,0.0,0.1111111111111111,5000
1,topo_down_niche,rand_consumer,7,0.13333333333333333,0.0,0.13333333333333333,5000
1,topo_down_niche,rand_consumer,8,0.15555555555555556,0.0,0.15555555555555556,5000
1,topo_down_niche,rand_consumer,9,0.17777777777777778,0.0,0.17777777777777778,5000
1,topo_down_niche,rand_consumer,10,0.2,0.0,0.2,5000
1,topo_down_niche,rand_consumer,11,0.2222222222222222,0.0,0.2222222222222222,5000
1,topo_down_niche,rand_consumer,12,0.24444444444444444,0.0,0.24444444444444444,5000
1,topo_down_niche,rand_consumer,13,0.26666666666666666,0.0,0.26666666666666666,5000
